Author 1,Author 2,ID 1,ID 2,Affiliation 1,Affiliation 2,Year,DOI,EID,General Areas,Specific Areas,AUID 1,AUID 2
M. J. Morais,Josefina T. Dizon,57201732590,55316941800,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-57201732590,AUID-55316941800
M. J. Morais,G. L. Manulat,57201732590,57201724128,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-57201732590,AUID-57201724128
M. J. Morais,E. E.C. Abes,57201732590,57201732316,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-57201732590,AUID-57201732316
M. J. Morais,A. A. Angelesa,57201732590,57201732308,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-57201732590,AUID-57201732308
Cesar C. Sevilla,Josefina T. Dizon,7004176508,55316941800,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-7004176508,AUID-55316941800
Cesar C. Sevilla,G. L. Manulat,7004176508,57201724128,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-7004176508,AUID-57201724128
Cesar C. Sevilla,E. E.C. Abes,7004176508,57201732316,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-7004176508,AUID-57201732316
Cesar C. Sevilla,A. A. Angelesa,7004176508,57201732308,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-7004176508,AUID-57201732308
Josefina T. Dizon,G. L. Manulat,55316941800,57201724128,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-55316941800,AUID-57201724128
Josefina T. Dizon,E. E.C. Abes,55316941800,57201732316,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-55316941800,AUID-57201732316
Josefina T. Dizon,A. A. Angelesa,55316941800,57201732308,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-55316941800,AUID-57201732308
G. L. Manulat,E. E.C. Abes,57201724128,57201732316,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-57201724128,AUID-57201732316
G. L. Manulat,A. A. Angelesa,57201724128,57201732308,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-57201724128,AUID-57201732308
E. E.C. Abes,A. A. Angelesa,57201732316,57201732308,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045915471,Animal Science and Zoology,AGRI,AUID-57201732316,AUID-57201732308
L. C. Bainto,Erlinda I. Dizon,56926791600,24922655700,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85047789458,Food Science,AGRI,AUID-56926791600,AUID-24922655700
L. C. Bainto,Antonio C. Laurena,56926791600,55664558900,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85047789458,Food Science,AGRI,AUID-56926791600,AUID-55664558900
L. C. Bainto,K. A.T. Castillo-Israel,56926791600,56568391400,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85047789458,Food Science,AGRI,AUID-56926791600,AUID-56568391400
Erlinda I. Dizon,Antonio C. Laurena,24922655700,55664558900,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85047789458,Food Science,AGRI,AUID-24922655700,AUID-55664558900
Erlinda I. Dizon,K. A.T. Castillo-Israel,24922655700,56568391400,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85047789458,Food Science,AGRI,AUID-24922655700,AUID-56568391400
Antonio C. Laurena,K. A.T. Castillo-Israel,55664558900,56568391400,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85047789458,Food Science,AGRI,AUID-55664558900,AUID-56568391400
Marty Lorgino D. Pulutan,Maria Carmela T. Garcia,57201582897,57190946206,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045307523,Materials Science (all); Condensed Matter Physics; Mechanics of Materials; Mechanical Engineering,MATE; PHYS; ENGI,AUID-57201582897,AUID-57190946206
Marty Lorgino D. Pulutan,M. U. Herrera,57201582897,55355862000,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045307523,Materials Science (all); Condensed Matter Physics; Mechanics of Materials; Mechanical Engineering,MATE; PHYS; ENGI,AUID-57201582897,AUID-55355862000
Maria Carmela T. Garcia,M. U. Herrera,57190946206,55355862000,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045307523,Materials Science (all); Condensed Matter Physics; Mechanics of Materials; Mechanical Engineering,MATE; PHYS; ENGI,AUID-57190946206,AUID-55355862000
Rosa Angela R. Rodriguez,Emilia A. Lastica-Ternura,57201858650,56986554900,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85046250749,Veterinary (all),VETE,AUID-57201858650,AUID-56986554900
Rosa Angela R. Rodriguez,Jezie Alix Acorda,57201858650,6603229811,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85046250749,Veterinary (all),VETE,AUID-57201858650,AUID-6603229811
Emilia A. Lastica-Ternura,Jezie Alix Acorda,56986554900,6603229811,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85046250749,Veterinary (all),VETE,AUID-56986554900,AUID-6603229811
A. M.J. Leonor,Armida V. Gillado,57201590358,57190945540,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045334405,Materials Science (all); Condensed Matter Physics; Mechanics of Materials; Mechanical Engineering,MATE; PHYS; ENGI,AUID-57201590358,AUID-57190945540
A. M.J. Leonor,M. U. Herrera,57201590358,55355862000,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045334405,Materials Science (all); Condensed Matter Physics; Mechanics of Materials; Mechanical Engineering,MATE; PHYS; ENGI,AUID-57201590358,AUID-55355862000
Armida V. Gillado,M. U. Herrera,57190945540,55355862000,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045334405,Materials Science (all); Condensed Matter Physics; Mechanics of Materials; Mechanical Engineering,MATE; PHYS; ENGI,AUID-57190945540,AUID-55355862000
Kenny Vienne S. Manding,Jay Edson S. Lopez,57202348440,57202349449,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85047980324,Materials Science (all); Condensed Matter Physics; Mechanics of Materials; Mechanical Engineering,MATE; PHYS; ENGI,AUID-57202348440,AUID-57202349449
Kenny Vienne S. Manding,Alvin Karlo G. Tapia,57202348440,36674017300,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85047980324,Materials Science (all); Condensed Matter Physics; Mechanics of Materials; Mechanical Engineering,MATE; PHYS; ENGI,AUID-57202348440,AUID-36674017300
Jay Edson S. Lopez,Alvin Karlo G. Tapia,57202349449,36674017300,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85047980324,Materials Science (all); Condensed Matter Physics; Mechanics of Materials; Mechanical Engineering,MATE; PHYS; ENGI,AUID-57202349449,AUID-36674017300
F. C.C. Reyes,A. T.A. Aguirre,57201731283,57201721586,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201731283,AUID-57201721586
F. C.C. Reyes,E. M. Agbisit,57201731283,57201728103,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201731283,AUID-57201728103
F. C.C. Reyes,Florinia E. Merca,57201731283,7801417534,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201731283,AUID-7801417534
F. C.C. Reyes,G. L. Manulat,57201731283,57201724128,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201731283,AUID-57201724128
F. C.C. Reyes,Amado A. Angeles,57201731283,57196151358,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201731283,AUID-57196151358
A. T.A. Aguirre,E. M. Agbisit,57201721586,57201728103,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201721586,AUID-57201728103
A. T.A. Aguirre,Florinia E. Merca,57201721586,7801417534,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201721586,AUID-7801417534
A. T.A. Aguirre,G. L. Manulat,57201721586,57201724128,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201721586,AUID-57201724128
A. T.A. Aguirre,Amado A. Angeles,57201721586,57196151358,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201721586,AUID-57196151358
E. M. Agbisit,Florinia E. Merca,57201728103,7801417534,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201728103,AUID-7801417534
E. M. Agbisit,G. L. Manulat,57201728103,57201724128,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201728103,AUID-57201724128
E. M. Agbisit,Amado A. Angeles,57201728103,57196151358,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201728103,AUID-57196151358
Florinia E. Merca,G. L. Manulat,7801417534,57201724128,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-7801417534,AUID-57201724128
Florinia E. Merca,Amado A. Angeles,7801417534,57196151358,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-7801417534,AUID-57196151358
G. L. Manulat,Amado A. Angeles,57201724128,57196151358,University of the Philippines - Los Banos,University of the Philippines - Los Banos,2018,nan,2-s2.0-85045911647,Animal Science and Zoology,AGRI,AUID-57201724128,AUID-57196151358
Ngan T.B. Dang,Aileen H. Orbecido,57202087378,25922503700,De La Salle University,De La Salle University,2018,nan,2-s2.0-85047158036,Engineering (all),ENGI,AUID-57202087378,AUID-25922503700
Ngan T.B. Dang,Ramon Christian P. Eusebio,57202087378,36135500700,De La Salle University,University of the Philippines - Los Banos,2018,nan,2-s2.0-85047158036,Engineering (all),ENGI,AUID-57202087378,AUID-36135500700
Ngan T.B. Dang,Arnel B. Beltran,57202087378,36068989100,De La Salle University,De La Salle University,2018,nan,2-s2.0-85047158036,Engineering (all),ENGI,AUID-57202087378,AUID-36068989100
Aileen H. Orbecido,Ramon Christian P. Eusebio,25922503700,36135500700,De La Salle University,University of the Philippines - Los Banos,2018,nan,2-s2.0-85047158036,Engineering (all),ENGI,AUID-25922503700,AUID-36135500700
Aileen H. Orbecido,Arnel B. Beltran,25922503700,36068989100,De La Salle University,De La Salle University,2018,nan,2-s2.0-85047158036,Engineering (all),ENGI,AUID-25922503700,AUID-36068989100
Ramon Christian P. Eusebio,Arnel B. Beltran,36135500700,36068989100,University of the Philippines - Los Banos,De La Salle University,2018,nan,2-s2.0-85047158036,Engineering (all),ENGI,AUID-36135500700,AUID-36068989100
Bernardo A. Lejano,Kyle Solomon D. Pineda,55269950200,57200331654,De La Salle University,De La Salle University,2018,nan,2-s2.0-85040918813,Environmental Engineering; Building and Construction; Geotechnical Engineering and Engineering Geology; Soil Science,ENVI; ENGI; EART; AGRI,AUID-55269950200,AUID-57200331654
John Amos Tan,Alvin Y. Chua,57201530248,57194329774,De La Salle University,De La Salle University,2018,nan,2-s2.0-85045197991,Hardware and Architecture; Computer Networks and Communications; Electrical and Electronic Engineering,COMP; ENGI,AUID-57201530248,AUID-57194329774
Madelene Avila Sta. Maria,Alexis Aeriel Cruz Bonanza,55388956200,57201153469,De La Salle University,De La Salle University,2018,nan,2-s2.0-85043580492,Gerontology; Community and Home Care; Care Planning,NURS,AUID-55388956200,AUID-57201153469
Madelene Avila Sta. Maria,Paul Angelo Siababa Arcega,55388956200,57201156076,De La Salle University,De La Salle University,2018,nan,2-s2.0-85043580492,Gerontology; Community and Home Care; Care Planning,NURS,AUID-55388956200,AUID-57201156076
Alexis Aeriel Cruz Bonanza,Paul Angelo Siababa Arcega,57201153469,57201156076,De La Salle University,De La Salle University,2018,nan,2-s2.0-85043580492,Gerontology; Community and Home Care; Care Planning,NURS,AUID-57201153469,AUID-57201156076
Marc Gelian E. Ante,Karlo Almario N. Garcia,57201528579,57201521356,De La Salle University,De La Salle University,2018,nan,2-s2.0-85045211618,Hardware and Architecture; Computer Networks and Communications; Electrical and Electronic Engineering,COMP; ENGI,AUID-57201528579,AUID-57201521356
Marc Gelian E. Ante,Bryan Angelo A. Gonzales,57201528579,57201527012,De La Salle University,De La Salle University,2018,nan,2-s2.0-85045211618,Hardware and Architecture; Computer Networks and Communications; Electrical and Electronic Engineering,COMP; ENGI,AUID-57201528579,AUID-57201527012
Marc Gelian E. Ante,James Troy D. Mendoza,57201528579,57196491279,De La Salle University,De La Salle University,2018,nan,2-s2.0-85045211618,Hardware and Architecture; Computer Networks and Communications; Electrical and Electronic Engineering,COMP; ENGI,AUID-57201528579,AUID-57196491279
Marc Gelian E. Ante,Maria Antonette C. Roque,57201528579,55598428600,De La Salle University,De La Salle University,2018,nan,2-s2.0-85045211618,Hardware and Architecture; Computer Networks and Communications; Electrical and Electronic Engineering,COMP; ENGI,AUID-57201528579,AUID-55598428600
